Orientation,Slice1,Slice2,Slice3,Slice4,Slice5,Slice6,Slice7,Slice8,Slice9,Slice10,Slice11,Slice12,Slice13,Slice14,Slice15,Slice16,Slice17,Slice18,Slice19,Slice20,Slice21,Slice22,Slice23,Slice24,Slice25,Slice26,Slice27,Slice28,Slice29,Slice30,Slice31,Slice32,Slice33,Slice34,Slice35,Slice36,Slice37,Slice38,Slice39,Slice40,Slice41,Slice42,Slice43,Slice44,Slice45,Slice46,Slice47,Slice48,Slice49,Slice50,Slice51,Slice52,Slice53,Slice54,Slice55,Slice56,Slice57,Slice58,Slice59,Slice60,Slice61,Slice62,Slice63,Slice64,Slice65,Slice66,Slice67,Slice68,Slice69,Slice70,Slice71,Slice72,Slice73,Slice74,Slice75,Slice76,Slice77,Slice78,Slice79,Slice80,Slice81,Slice82,Slice83,Slice84,Slice85,Slice86,Slice87,Slice88,Slice89,Slice90,Slice91,Slice92,Slice93,Slice94,Slice95,Slice96,Slice97,Slice98,Slice99,Slice100,Slice101,Slice102,Slice103,Slice104,Slice105,Slice106,Slice107,Slice108,Slice109,Slice110,Slice111,Slice112,Slice113,Slice114,Slice115,Slice116,Slice117,Slice118,Slice119,Slice120,Slice121,Slice122,Slice123,Slice124,Slice125,Slice126,Slice127,Slice128,Slice129,Slice130,Slice131,Slice132,Slice133,Slice134,Slice135,Slice136,Slice137,Slice138,Slice139,Slice140,Slice141,Slice142,Slice143,Slice144,Slice145,Slice146,Slice147,Slice148,Slice149,Slice150,Slice151,Slice152,Slice153,Slice154,Slice155,Slice156,Slice157,Slice158,Slice159,Slice160,Slice161
53.500,9,63,26,13,9,15,34,12,0,6,8,57,6,0,27,7,1,6,9,3,7,0,6,8,0,13,1,43,11,0,71,7,2,24,14,20,11,16,12,50,21,62,44,9,87,0,27,6,9,11,4,1,70,17,35,26,0,174,5,5,0,3,34,27,10,15,31,4,11,0,12,11,5,37,0,0,0,10,18,7,12,8,4,4,16,7,45,0,91,20,6,103,2,5,25,16,13,43,0,8,19,0,15,27,0,1,1,3,10,0,37,14,7,50,0,15,30,21,13,2,18,13,70,35,7,39,21,0,0,0,47,10,14,53,0,0,0,21,0,5,43,62,24,15,18,2,13,12,3,0,35,65,0,4,2,1,12,0,4,0,15
54.500,10,60,24,10,12,13,32,67,0,1,7,56,5,0,21,30,0,9,2,5,4,0,4,4,0,16,2,42,10,0,50,5,0,26,9,10,13,12,15,60,19,43,52,6,55,0,35,20,12,13,3,2,56,16,42,29,0,167,2,12,0,2,29,32,11,4,26,1,14,0,26,6,3,28,0,0,10,7,10,6,10,10,2,4,13,3,38,0,90,29,9,97,0,2,27,18,8,32,0,5,17,2,4,18,0,2,3,2,10,0,48,7,4,46,0,7,18,22,23,2,23,13,81,31,5,20,14,0,0,0,142,5,9,40,0,0,0,16,0,6,34,45,20,8,32,2,18,15,4,0,36,52,0,3,3,2,12,2,1,0,8
55.500,9,55,21,13,11,14,28,40,4,1,9,50,5,0,19,63,0,4,6,7,3,0,32,2,0,23,1,31,10,0,32,5,3,33,8,17,12,11,13,80,28,40,66,11,44,0,23,7,33,16,2,0,83,13,24,25,0,180,6,24,0,3,29,30,0,2,41,2,19,0,18,13,4,26,0,0,9,5,12,18,13,12,6,4,14,2,25,0,51,15,7,70,0,0,23,21,12,31,11,5,19,3,8,25,0,2,2,4,3,0,34,4,1,48,0,7,21,23,24,1,20,21,79,35,4,11,12,0,0,0,37,1,17,35,0,0,0,16,0,4,25,48,10,12,27,7,17,13,5,0,43,38,0,4,2,4,15,1,0,1,10
56.500,10,38,16,10,16,14,15,29,32,0,4,48,2,0,17,46,0,10,2,9,4,0,29,9,4,29,1,33,5,0,27,8,0,32,6,24,13,12,13,53,22,21,55,10,53,0,49,5,41,28,2,1,89,17,9,23,0,136,6,28,8,1,38,17,11,3,29,3,19,0,10,33,5,23,0,0,5,3,9,7,10,8,3,0,12,2,17,0,42,32,6,53,0,0,13,13,23,30,0,5,14,5,3,17,0,1,5,2,5,0,34,0,2,50,0,13,27,26,18,2,14,19,84,25,4,7,20,0,0,0,25,6,12,41,0,0,0,13,16,7,33,48,95,8,21,3,16,13,5,0,58,8,0,5,0,3,15,0,5,4,16
57.500,7,42,24,12,24,12,24,18,23,0,0,48,6,0,13,28,0,6,2,7,5,0,42,3,4,28,4,34,7,0,36,5,1,27,3,18,11,11,10,49,20,12,54,9,43,0,56,0,55,19,1,2,75,14,9,20,0,86,5,17,10,1,37,22,0,3,13,0,38,0,8,52,3,26,0,0,4,5,11,9,6,7,6,0,23,0,26,0,38,27,11,35,0,1,8,9,20,27,6,4,15,5,8,8,0,1,6,2,2,0,26,0,0,23,0,14,34,16,23,3,15,19,94,26,5,7,17,0,0,0,15,1,18,34,0,0,0,16,18,5,29,69,98,3,37,2,14,9,7,0,28,10,0,3,0,6,23,2,0,4,12
58.500,10,38,15,10,24,10,13,7,21,0,0,42,3,0,11,22,0,5,5,9,3,0,61,7,8,36,1,33,4,0,34,4,2,25,5,27,7,7,13,39,18,14,61,9,53,0,57,3,94,9,0,0,49,8,8,19,0,91,5,11,9,4,72,19,0,2,3,4,65,0,4,40,4,13,13,0,4,4,11,13,8,5,2,0,14,1,25,0,49,32,14,26,0,0,8,10,24,24,4,4,17,6,2,9,0,1,5,2,6,0,21,5,0,20,0,11,31,15,21,4,15,20,110,28,6,3,15,0,0,0,19,3,16,38,0,0,0,11,20,7,25,34,86,6,28,22,15,7,12,0,22,8,0,6,0,5,14,1,4,3,19
59.500,13,32,26,9,23,13,15,12,14,0,0,39,3,0,12,19,0,14,2,8,1,0,83,5,27,35,4,27,6,0,47,6,0,16,2,26,9,10,9,34,24,39,70,11,65,0,67,1,112,12,0,0,34,14,9,19,0,47,5,13,10,4,38,12,1,4,0,1,86,0,4,34,5,28,20,0,0,2,7,5,14,4,7,0,21,1,57,0,22,19,23,21,0,0,5,6,23,25,1,2,14,3,2,6,0,0,8,2,2,0,23,7,0,12,0,12,18,13,22,2,16,21,96,27,5,5,20,0,0,0,11,4,15,36,0,0,0,17,11,7,25,21,67,3,40,13,14,7,7,0,9,8,0,7,0,6,10,2,5,1,13
60.500,5,36,14,9,19,9,12,2,19,0,0,33,3,0,7,15,0,11,3,6,5,0,58,7,30,50,3,35,3,0,43,4,3,27,4,38,10,8,12,37,17,69,59,10,89,22,49,1,54,14,0,3,36,10,14,18,0,18,6,0,12,1,32,12,4,6,0,3,63,0,2,25,4,11,20,0,0,5,8,18,15,4,5,0,21,3,83,0,3,20,28,11,0,0,4,7,23,19,8,2,15,0,4,8,0,0,10,1,6,0,18,9,0,10,0,21,19,11,16,7,12,19,78,25,5,3,15,0,0,0,11,2,26,26,0,0,0,10,13,9,23,23,68,1,52,8,19,4,0,0,4,4,0,8,0,8,8,1,5,0,12
61.500,13,39,26,8,19,10,7,2,8,0,0,32,3,0,8,19,0,22,4,6,3,0,35,9,0,63,5,32,6,0,23,5,0,24,6,58,11,6,9,37,20,69,57,8,41,21,40,1,30,12,0,0,31,10,19,16,0,19,3,12,6,2,24,7,4,7,0,2,19,0,4,24,5,19,21,0,0,2,9,5,13,5,3,0,21,3,70,0,0,14,16,8,0,0,4,6,31,20,2,3,11,0,3,6,0,0,10,1,2,0,14,15,0,8,0,23,16,6,10,2,19,17,74,23,8,2,18,0,0,0,8,4,7,25,0,0,0,14,23,10,33,15,61,6,58,16,15,4,0,0,7,9,0,8,0,11,5,1,10,0,15
62.500,15,36,18,8,16,9,11,10,15,0,0,41,6,0,5,20,0,28,1,5,3,0,25,28,0,58,4,30,1,3,11,5,0,27,5,59,13,8,9,26,22,89,52,10,28,10,33,1,14,12,0,0,17,12,15,15,0,14,4,5,15,3,24,9,3,13,4,0,14,0,0,16,4,22,18,0,0,3,7,14,8,2,11,0,23,2,63,0,7,13,9,6,0,0,1,3,26,21,7,1,12,0,1,7,0,0,14,1,6,0,17,21,0,8,0,25,19,7,8,4,13,17,79,31,12,3,17,0,0,0,10,3,0,15,0,0,0,19,28,27,32,20,59,1,25,6,16,4,0,0,5,3,0,11,0,15,6,1,4,0,14
63.500,10,37,18,9,15,10,10,1,8,0,0,37,1,0,4,17,0,15,5,7,2,0,27,26,0,40,10,40,3,9,12,4,2,27,2,24,7,8,9,38,19,69,48,8,30,8,45,0,18,16,0,2,17,5,17,18,0,18,4,6,11,4,22,8,5,6,0,4,13,0,0,14,6,13,20,0,0,5,6,15,6,5,7,0,25,5,57,0,0,16,8,7,0,0,2,4,31,24,3,2,12,0,2,5,0,0,16,2,2,0,11,120,0,6,0,26,14,8,7,5,18,27,82,24,17,1,24,0,0,0,9,2,0,11,0,0,0,23,30,43,29,21,50,1,21,9,16,3,0,0,6,4,0,8,0,20,3,2,2,0,10
64.500,11,49,29,8,10,10,5,6,12,0,0,19,5,0,7,10,0,18,2,6,1,0,32,22,0,44,5,21,4,6,5,6,0,35,6,21,6,8,7,37,20,44,39,11,19,7,30,2,8,16,0,0,17,10,12,11,0,16,1,0,9,4,16,8,5,4,0,1,15,0,7,5,10,17,23,0,0,1,12,15,11,1,7,0,25,6,42,0,0,44,8,5,0,0,2,3,34,21,6,0,16,0,2,7,0,0,28,0,6,0,11,37,0,8,0,21,14,3,9,6,12,36,58,20,25,1,37,0,0,0,3,4,0,7,0,0,0,31,28,76,25,23,56,2,12,12,15,1,0,0,6,4,0,11,0,42,2,1,0,0,15
65.500,6,39,25,4,12,5,4,2,7,0,0,20,2,0,4,15,0,20,1,5,1,0,28,18,0,38,5,2,1,1,10,5,1,27,6,29,11,6,7,79,24,39,46,7,19,11,24,2,10,15,0,0,12,10,22,13,0,18,2,13,14,10,14,13,5,1,0,5,10,0,0,3,5,21,23,0,0,6,8,17,4,2,5,0,26,6,39,0,0,48,7,8,0,3,0,3,21,12,5,0,6,0,0,5,0,0,28,1,2,0,13,21,0,6,0,21,12,2,3,5,22,66,34,31,64,3,18,0,0,0,0,3,0,8,0,0,0,22,50,38,28,25,51,3,13,3,19,4,0,2,5,2,0,12,0,43,0,2,2,0,13
66.500,13,23,22,8,11,9,10,4,10,0,0,25,3,0,3,19,0,25,5,4,1,0,24,25,0,24,3,2,2,2,6,4,0,26,6,26,8,0,5,71,16,38,35,11,20,11,28,0,7,24,0,0,7,9,14,19,0,13,0,27,14,11,17,14,6,0,0,2,16,0,4,5,10,11,21,0,0,1,6,23,6,4,4,0,36,6,40,0,5,29,33,6,0,0,0,3,21,3,1,0,12,0,1,7,0,0,18,0,6,0,15,15,1,7,0,16,5,4,4,8,22,44,11,21,34,0,18,10,0,0,0,4,0,6,0,0,0,13,27,15,18,34,33,1,18,13,17,1,0,0,6,5,0,12,0,47,0,2,0,0,14
67.500,6,34,28,7,7,5,6,2,7,0,0,18,4,0,7,12,0,38,2,4,0,8,18,20,0,22,11,7,1,0,5,6,0,24,5,34,6,0,4,82,8,42,30,9,16,16,21,1,5,27,0,0,7,10,20,12,0,18,2,58,17,10,8,29,8,0,0,1,13,0,2,3,13,16,17,0,0,2,8,24,1,1,3,0,37,10,34,0,0,24,28,6,0,2,0,2,13,5,9,0,4,0,1,8,0,0,9,1,4,0,13,12,6,6,0,20,1,2,5,7,25,18,5,22,19,1,7,11,0,0,0,5,0,6,0,0,0,11,26,18,5,24,38,1,13,8,16,1,0,0,7,3,0,15,0,0,0,2,0,0,12
68.500,7,20,35,4,12,8,4,5,5,0,0,22,4,0,2,13,0,16,2,5,0,4,15,20,0,15,19,0,2,0,8,5,0,28,7,51,8,0,5,94,10,30,21,12,14,24,21,3,7,14,0,0,7,13,16,17,0,11,2,32,17,11,10,7,6,0,0,5,14,0,5,2,22,14,33,0,0,4,7,13,1,2,4,0,28,12,32,0,0,25,25,7,0,2,0,3,16,3,3,0,10,0,0,15,0,0,16,0,4,0,13,11,3,7,0,14,3,1,2,6,35,19,0,24,18,1,5,10,0,0,0,2,0,5,0,0,0,10,15,12,8,18,27,0,12,5,17,2,0,0,5,2,0,23,0,0,0,2,0,0,15
69.500,10,18,42,5,12,2,10,5,11,0,0,24,5,0,2,19,0,13,4,4,0,4,11,24,0,16,31,4,0,0,3,4,0,29,9,38,6,0,2,32,10,31,15,9,11,7,16,2,2,17,0,0,17,12,15,18,0,21,1,32,11,13,11,1,9,3,0,2,21,0,3,2,9,23,30,0,0,3,6,12,0,2,3,0,42,13,15,0,0,20,26,5,0,0,0,3,17,6,9,0,4,0,0,29,0,0,13,0,4,0,4,8,0,6,0,11,2,1,2,11,65,17,1,22,11,3,2,11,0,0,0,3,0,5,0,0,0,8,14,12,8,19,21,0,19,7,18,1,0,0,4,2,0,26,0,0,0,2,0,0,11
70.500,8,30,52,3,9,20,10,19,7,0,0,26,2,0,3,17,0,11,1,4,0,4,14,22,0,15,37,6,0,0,3,6,0,20,9,30,6,0,2,20,5,31,14,9,16,1,25,1,2,14,0,0,3,11,41,13,0,21,5,23,7,13,5,2,9,6,0,2,20,0,5,6,11,11,28,0,0,5,6,9,0,2,5,0,30,21,10,0,0,8,24,3,0,4,0,3,7,5,3,0,7,0,0,15,0,0,6,0,4,0,0,7,0,2,0,19,5,0,2,8,48,15,2,20,4,0,0,8,0,0,0,6,0,1,0,0,0,8,10,11,9,19,12,1,21,9,19,1,0,1,2,4,0,31,0,0,0,2,18,0,11
71.500,8,22,31,3,15,18,11,20,10,0,0,30,3,0,6,20,0,10,2,6,0,5,10,28,0,15,66,5,0,0,4,5,0,20,10,24,7,0,1,12,9,28,8,12,8,0,33,2,4,16,0,0,6,0,22,11,0,28,3,26,8,13,6,1,11,11,0,6,32,0,5,2,11,13,27,0,0,2,7,12,0,11,2,0,34,23,6,0,2,12,22,11,0,1,0,2,14,2,9,0,0,0,0,12,0,0,11,0,6,0,0,9,0,6,0,13,4,0,1,8,33,16,1,19,9,1,0,6,0,0,0,3,0,5,0,0,0,7,8,17,12,20,17,2,15,5,15,0,0,3,2,1,0,20,0,0,0,3,22,0,11
72.500,11,16,25,3,10,16,26,24,8,0,0,31,5,0,0,21,0,13,4,4,0,5,5,35,0,5,68,1,0,0,7,6,0,20,13,21,4,0,0,16,2,23,6,9,8,0,34,3,5,11,0,0,8,0,15,9,0,17,3,29,11,16,8,0,11,10,0,2,25,0,22,1,9,14,24,0,0,4,7,9,0,10,5,6,24,38,13,0,0,4,18,17,0,0,0,2,13,5,3,0,6,0,0,9,0,0,13,0,4,0,0,6,0,6,0,11,4,0,2,14,31,15,0,17,3,0,0,1,0,0,0,7,0,3,0,0,0,6,7,20,10,14,20,0,15,6,17,0,0,1,0,1,0,12,0,0,0,2,16,0,12
73.500,8,18,20,3,16,12,37,19,7,0,0,31,2,0,1,30,2,7,1,5,0,10,9,43,0,8,21,13,0,0,0,5,0,17,16,12,6,0,0,15,10,26,6,10,15,0,33,1,0,17,0,0,4,0,16,10,0,20,9,24,4,17,1,0,15,13,0,5,20,0,26,3,8,19,23,0,0,5,4,12,0,5,1,8,21,65,4,0,0,0,10,17,0,3,0,4,10,6,6,0,5,0,0,9,0,0,6,0,0,0,0,4,0,3,0,16,9,0,1,10,26,13,0,20,4,1,0,0,0,0,0,6,0,2,0,0,0,42,7,11,9,15,8,0,12,4,16,2,0,0,0,4,0,10,0,0,0,3,12,0,9
74.500,9,21,22,3,19,8,42,14,10,0,0,24,4,0,3,22,5,10,4,7,0,12,8,27,0,13,16,0,0,0,3,8,0,18,15,22,5,0,0,13,6,24,4,7,9,0,34,1,0,19,0,0,17,0,17,5,0,18,3,22,9,17,7,3,18,11,0,5,23,0,29,5,11,15,12,0,0,1,7,14,0,13,4,9,24,72,2,0,0,8,19,11,0,2,0,2,10,5,5,0,0,0,0,7,0,0,12,0,0,0,0,5,0,4,0,11,8,0,0,15,23,12,0,16,5,2,0,0,0,0,0,11,0,2,0,0,0,41,5,9,5,13,11,0,6,1,16,1,0,1,0,1,0,8,0,0,0,4,7,0,13
75.500,8,15,19,8,26,15,56,12,9,0,0,32,3,0,3,9,2,4,2,9,0,12,5,31,0,6,16,6,0,0,5,3,0,28,15,8,2,0,0,14,4,20,4,10,7,0,24,4,0,13,0,0,20,0,11,2,0,19,10,24,3,18,3,0,32,10,0,9,15,0,30,1,12,16,19,0,0,7,4,26,0,4,1,5,22,37,12,0,0,0,10,9,0,0,0,4,4,9,1,0,0,0,0,5,0,0,11,0,0,0,0,4,0,3,0,13,12,0,0,12,18,12,0,13,2,0,0,0,0,0,0,15,0,1,0,0,0,35,3,8,8,18,9,1,16,9,17,0,0,3,0,1,0,11,0,0,0,2,5,0,12
76.500,15,12,15,14,17,10,51,5,8,0,0,22,2,0,1,7,0,8,2,4,0,9,6,18,0,8,5,11,0,0,2,6,0,18,19,12,8,0,0,10,6,23,2,8,11,0,16,3,0,13,0,0,17,0,8,0,0,16,10,21,2,17,4,0,14,10,0,12,20,7,25,1,14,16,15,0,0,4,7,15,0,8,5,8,17,30,0,0,0,0,9,9,0,1,0,3,8,3,10,0,8,0,0,4,0,0,7,1,0,0,0,8,0,2,0,16,9,0,0,18,20,16,1,10,2,0,0,0,0,0,0,40,0,1,0,0,0,30,5,5,5,13,6,1,6,3,19,0,0,4,0,1,0,3,0,0,0,6,4,3,14
77.500,7,17,18,6,13,6,69,15,14,0,0,28,4,0,1,3,0,12,4,2,0,11,3,20,0,13,13,6,0,0,2,6,0,18,18,9,1,0,0,10,5,27,4,9,8,0,11,1,0,11,0,0,13,0,10,0,0,18,11,24,7,22,5,0,12,11,0,7,18,10,19,2,16,18,16,0,0,4,7,9,0,5,1,6,11,22,6,0,0,7,13,5,0,4,0,3,5,10,1,0,0,0,0,0,0,0,10,0,0,0,0,2,0,4,0,12,16,0,0,19,14,9,2,10,2,0,0,0,0,0,0,64,0,1,0,0,0,26,4,0,6,14,4,2,9,2,16,0,0,3,0,4,0,4,0,0,0,2,3,8,22
78.500,15,14,11,6,10,8,76,3,16,0,0,25,2,0,2,1,0,8,2,2,0,9,6,17,0,4,4,9,0,0,4,6,0,20,16,7,6,0,0,16,5,24,2,5,6,0,10,2,2,9,0,0,13,0,12,0,0,19,13,24,3,21,5,0,10,8,3,5,16,6,23,4,16,14,8,0,0,4,5,11,0,3,3,10,12,18,9,0,0,0,10,3,0,0,0,3,4,7,3,0,0,0,0,0,0,0,9,2,0,0,0,5,0,2,0,10,21,0,0,11,17,16,5,9,1,0,0,0,0,0,0,33,0,0,0,0,0,27,3,0,7,10,5,3,10,2,18,0,0,2,0,0,0,4,0,0,0,7,3,11,24
79.500,17,13,12,6,4,10,51,7,19,0,0,30,3,0,1,0,0,7,5,1,0,12,5,18,0,6,4,9,0,0,2,5,0,15,16,10,3,0,0,6,6,29,3,7,1,0,8,5,0,8,0,0,19,0,4,0,0,17,24,25,1,16,6,0,6,8,14,5,11,0,19,3,3,16,14,0,0,3,6,10,0,6,3,4,6,8,3,0,0,0,12,3,0,0,0,2,7,11,7,0,0,0,0,0,0,0,13,2,0,0,0,7,0,2,0,20,22,0,0,16,7,14,9,10,1,2,0,0,0,0,0,31,0,0,0,0,0,25,10,0,6,14,2,1,9,4,18,0,0,5,0,0,0,3,0,0,0,5,2,7,29
80.500,28,12,14,4,7,9,41,9,27,0,0,34,2,0,3,0,0,9,0,0,0,12,4,15,0,12,5,10,0,0,2,4,0,16,13,5,3,0,0,10,2,36,2,12,16,0,10,1,0,9,0,0,31,0,5,0,0,27,16,25,4,27,7,0,7,9,20,7,0,0,23,1,0,13,9,0,0,6,4,1,0,5,1,9,11,5,4,0,0,0,10,3,0,1,0,3,5,12,0,0,1,0,0,0,0,0,8,3,0,0,0,5,0,1,0,9,26,0,0,14,5,18,15,10,1,1,0,0,0,0,0,22,0,0,0,0,0,13,3,0,4,12,5,4,7,2,20,0,0,8,2,1,0,2,0,0,0,3,2,9,25
81.500,14,16,14,4,4,9,35,4,30,0,0,28,2,0,1,0,0,10,6,0,0,0,4,17,0,10,6,14,0,0,3,7,0,15,13,10,5,0,0,11,7,34,2,2,6,0,5,3,0,11,0,0,17,0,7,3,0,34,12,23,3,17,10,0,11,7,19,3,0,0,8,2,0,11,7,0,0,4,8,9,0,0,5,5,8,5,3,0,0,5,10,3,0,4,2,3,4,13,3,0,0,0,0,0,0,0,13,3,0,0,0,6,0,0,0,20,19,0,0,13,10,18,17,10,1,0,4,0,0,0,0,12,0,0,0,0,0,23,5,0,6,6,6,4,11,1,21,0,0,5,2,3,0,2,0,0,0,9,1,7,22
82.500,15,11,7,7,4,17,32,6,23,0,0,28,2,0,0,0,0,12,5,0,0,0,5,14,0,9,3,9,0,0,3,5,0,14,15,5,2,0,0,7,5,15,0,12,0,0,8,5,0,8,0,0,11,0,5,8,0,25,10,25,4,39,11,0,3,7,20,6,0,0,13,2,0,11,11,0,0,2,6,5,0,0,2,6,8,2,2,0,0,0,9,1,0,0,7,2,10,17,6,0,0,0,0,0,0,0,9,8,0,0,0,4,0,3,0,13,13,0,0,15,7,18,18,9,0,0,4,0,0,0,0,12,0,0,0,0,0,9,2,0,9,7,2,2,6,2,22,0,0,9,2,0,0,4,0,0,0,6,1,7,20
83.500,14,12,12,3,0,9,30,8,28,0,0,23,3,0,2,0,0,8,4,0,0,0,3,18,0,6,6,14,0,0,6,4,0,17,11,7,4,0,0,3,6,9,2,8,12,0,0,1,0,0,0,0,13,0,6,6,0,9,9,17,3,18,25,0,5,6,21,2,0,0,3,5,4,9,6,0,0,7,7,3,0,0,2,6,9,0,5,0,0,0,6,1,0,0,17,2,0,21,0,0,0,0,0,0,0,0,13,3,0,0,0,5,0,1,0,13,8,0,0,11,3,30,21,8,0,0,9,0,0,0,0,9,0,0,0,11,0,14,4,0,4,10,2,4,9,2,36,0,0,12,1,0,0,1,0,0,0,9,0,7,23
84.500,9,12,9,0,0,17,19,5,26,0,0,24,2,0,1,0,0,12,6,0,0,0,6,9,0,7,3,15,0,0,3,5,0,14,14,5,3,0,0,14,5,9,0,7,6,0,4,4,0,2,0,0,8,0,4,7,0,5,10,14,1,17,25,0,9,8,19,7,0,0,8,1,6,13,5,0,0,4,7,6,0,1,3,4,6,0,7,0,0,1,8,1,0,10,39,3,7,22,0,0,0,0,0,0,0,4,11,4,0,0,0,3,0,0,0,19,4,0,0,12,1,44,24,9,0,0,18,0,0,0,0,7,0,0,0,19,0,10,2,0,9,10,2,4,10,0,30,0,0,10,3,3,0,1,0,0,0,13,0,9,21
85.500,10,16,10,0,0,9,15,4,35,0,0,6,2,0,2,0,0,12,7,0,0,0,7,0,0,12,2,15,0,0,3,9,0,12,7,7,3,0,0,0,2,10,3,7,4,0,4,7,0,1,4,0,9,0,5,3,1,11,4,14,2,9,0,0,3,7,15,1,0,0,6,2,8,8,8,0,0,5,8,3,0,1,2,6,13,0,3,0,0,3,5,2,0,17,25,0,6,42,4,0,0,0,0,0,0,13,13,1,0,0,0,7,0,0,0,14,4,0,0,12,7,36,34,12,0,0,0,0,0,0,0,5,0,0,0,22,0,11,4,0,5,7,1,6,8,0,22,0,0,14,2,0,0,2,0,0,0,37,0,5,18
86.500,6,15,7,0,0,20,27,1,35,0,0,0,0,0,1,0,0,17,14,0,0,0,6,6,0,13,4,17,0,0,4,3,0,9,13,5,4,0,0,7,8,3,1,12,4,0,5,2,0,2,4,0,10,0,5,8,1,1,9,15,6,10,0,0,6,6,18,7,0,0,8,3,10,7,3,0,0,5,7,1,0,3,4,3,16,0,3,0,0,0,6,2,0,11,19,0,6,29,4,0,0,0,0,0,0,0,14,3,0,0,0,8,0,0,0,14,6,0,4,14,3,33,42,10,0,2,0,0,0,0,0,5,0,0,0,11,0,8,2,0,7,7,2,3,7,0,32,0,0,9,2,0,0,2,0,0,0,80,0,10,17
87.500,4,11,10,0,0,15,13,12,45,0,0,0,2,0,1,0,0,17,6,0,0,0,6,11,0,15,4,20,0,0,8,7,0,4,8,9,4,0,0,8,4,9,3,8,7,0,6,3,0,0,4,0,9,0,0,4,2,1,5,10,3,10,0,0,4,5,19,6,0,0,9,5,5,9,4,0,0,7,10,4,0,0,2,6,13,0,4,0,0,0,5,0,0,11,25,0,3,23,0,0,0,0,2,0,0,0,17,0,1,0,0,3,0,0,0,23,1,0,1,18,2,26,52,10,0,0,0,0,0,0,0,1,0,0,0,13,0,6,3,0,12,7,6,4,8,0,43,0,0,0,2,0,0,1,0,0,0,46,0,7,21
88.500,12,16,7,0,0,14,15,5,35,0,0,0,2,0,1,0,0,17,2,0,0,0,6,1,0,15,2,39,0,0,5,7,0,5,10,5,5,0,0,1,7,5,3,7,3,0,3,6,0,5,4,0,4,0,0,9,3,2,3,9,0,7,0,0,8,8,12,4,0,0,12,2,3,7,5,0,0,5,9,0,0,0,4,4,26,0,3,0,0,1,7,1,0,9,18,0,7,22,0,17,0,0,0,0,0,0,18,2,1,0,0,9,0,0,0,16,2,0,6,16,1,28,94,9,0,0,0,0,0,0,0,1,0,0,0,12,0,4,2,0,10,9,3,7,12,0,23,0,0,0,2,0,0,1,0,0,0,37,0,4,21
89.500,1,16,8,0,0,15,10,1,28,0,0,0,1,0,3,0,0,20,0,0,0,3,6,22,0,14,3,65,0,0,5,5,0,7,9,4,3,0,0,6,4,5,2,16,6,0,4,3,0,2,4,0,9,0,0,3,2,8,9,5,6,9,0,0,2,6,13,6,0,0,11,3,1,8,5,0,0,8,11,1,0,0,20,4,21,0,2,0,0,1,3,2,0,17,32,0,7,15,0,42,0,0,0,0,0,0,23,3,1,2,0,3,0,0,0,16,6,0,2,20,7,32,81,11,0,0,0,0,0,0,0,0,0,0,0,13,0,5,1,0,11,6,2,2,5,0,21,0,0,0,0,0,0,2,0,0,0,34,0,9,17
