Orientation,Slice1,Slice2,Slice3,Slice4,Slice5,Slice6,Slice7,Slice8,Slice9,Slice10,Slice11,Slice12,Slice13,Slice14,Slice15,Slice16,Slice17,Slice18,Slice19,Slice20,Slice21,Slice22,Slice23,Slice24,Slice25,Slice26,Slice27,Slice28,Slice29,Slice30,Slice31,Slice32,Slice33,Slice34,Slice35,Slice36,Slice37,Slice38,Slice39,Slice40,Slice41,Slice42,Slice43,Slice44,Slice45,Slice46,Slice47,Slice48,Slice49,Slice50,Slice51,Slice52,Slice53,Slice54,Slice55,Slice56,Slice57,Slice58,Slice59,Slice60,Slice61,Slice62,Slice63,Slice64,Slice65,Slice66,Slice67,Slice68,Slice69,Slice70,Slice71,Slice72,Slice73,Slice74,Slice75,Slice76,Slice77,Slice78,Slice79,Slice80,Slice81,Slice82,Slice83,Slice84,Slice85,Slice86,Slice87,Slice88,Slice89,Slice90,Slice91,Slice92,Slice93,Slice94,Slice95,Slice96,Slice97,Slice98,Slice99,Slice100,Slice101,Slice102,Slice103,Slice104,Slice105,Slice106,Slice107,Slice108,Slice109,Slice110,Slice111,Slice112,Slice113,Slice114,Slice115,Slice116,Slice117,Slice118,Slice119,Slice120,Slice121,Slice122,Slice123,Slice124,Slice125,Slice126,Slice127,Slice128,Slice129,Slice130,Slice131,Slice132,Slice133,Slice134,Slice135,Slice136,Slice137,Slice138,Slice139,Slice140,Slice141,Slice142,Slice143,Slice144,Slice145,Slice146,Slice147,Slice148,Slice149,Slice150,Slice151,Slice152,Slice153,Slice154,Slice155,Slice156,Slice157,Slice158,Slice159,Slice160,Slice161,Slice162,Slice163
8.500,13,7,2,13,5,5,0,1,4,20,8,45,35,12,2,21,3,8,57,0,9,0,3,0,5,0,2,14,37,45,5,20,0,48,12,7,0,2,6,0,31,43,11,12,0,5,8,0,2,22,1,39,0,10,16,8,3,0,11,18,32,0,2,8,0,3,4,47,2,17,0,4,0,24,4,1,4,1,10,4,1,10,2,0,1,0,0,0,3,12,12,19,36,0,13,0,0,10,9,9,0,19,6,3,0,7,22,11,3,6,0,3,5,0,4,7,12,1,0,8,4,1,11,16,12,4,0,24,4,32,0,0,39,25,24,10,0,23,14,3,22,2,0,0,17,2,22,12,21,55,34,23,42,20,17,17,9,3,56,25,21,38,54
9.500,9,5,0,10,3,12,0,4,4,17,9,45,22,9,3,19,0,10,18,3,6,0,9,0,5,0,2,12,69,36,6,19,3,37,15,8,0,4,7,0,30,37,18,13,0,3,7,2,1,27,3,47,0,9,16,9,4,0,15,5,26,0,8,15,0,4,2,44,4,37,0,8,0,36,4,3,3,1,21,8,6,1,2,0,6,0,3,0,2,10,16,23,28,0,10,0,0,7,9,7,0,10,1,1,0,13,21,17,3,6,0,3,7,0,9,6,10,1,0,4,2,2,13,24,13,4,0,24,6,55,0,0,50,26,23,3,0,23,12,9,24,6,0,0,10,2,31,13,19,60,26,9,36,23,14,20,6,2,40,29,17,43,84
10.500,7,7,2,17,3,10,2,2,2,21,8,48,20,9,1,18,0,5,14,1,7,0,2,0,13,0,1,17,66,19,7,10,1,36,10,8,0,6,3,0,26,32,14,9,0,3,9,7,4,22,3,57,0,6,15,11,1,0,12,13,16,0,6,9,0,0,6,57,1,22,0,5,0,29,4,1,4,6,4,8,2,0,1,0,2,0,2,0,2,13,25,18,24,0,18,7,0,6,11,3,0,21,10,1,0,16,21,13,5,8,0,2,3,0,3,8,9,1,0,8,5,5,6,38,11,4,0,25,6,29,0,0,31,32,17,8,0,19,11,4,1,0,0,2,21,3,21,14,19,73,46,13,0,17,13,13,8,3,42,30,27,60,40
11.500,6,4,2,17,6,11,7,11,4,15,18,79,41,21,3,27,3,17,16,1,7,0,7,0,9,3,4,18,77,16,13,15,0,25,15,8,0,3,7,0,22,12,25,13,0,4,7,0,1,24,6,31,0,10,12,26,9,0,7,9,20,0,7,8,0,0,4,40,2,15,0,4,0,21,5,2,3,9,21,9,3,0,3,0,5,0,0,0,4,19,18,25,24,0,25,33,0,9,12,6,0,24,1,0,0,10,24,17,3,4,0,1,4,0,3,5,9,4,0,6,2,3,16,37,13,0,0,13,9,17,0,0,22,30,14,1,0,17,6,5,1,2,0,2,12,2,26,14,21,79,70,16,0,16,17,15,8,2,37,50,41,10,16
12.500,7,10,3,14,2,18,0,4,3,17,9,59,41,19,2,16,0,12,9,8,7,0,4,0,3,3,2,19,114,19,9,6,0,30,18,10,0,5,5,0,26,7,19,13,0,6,11,1,1,30,4,26,0,9,16,20,4,0,15,14,18,0,7,16,0,1,7,53,5,14,0,6,0,31,3,3,5,9,12,17,1,0,3,0,4,2,0,0,2,9,12,16,18,1,26,36,0,15,20,7,0,23,6,4,0,2,19,62,5,5,0,2,7,0,2,7,12,2,0,7,6,2,10,28,13,4,0,20,11,17,0,0,20,32,15,5,0,9,12,5,0,2,0,0,17,2,20,14,22,92,69,22,0,22,4,11,8,1,32,41,28,14,13
13.500,5,7,4,10,6,17,0,8,3,14,0,71,29,34,2,28,4,16,9,10,8,2,8,0,2,2,2,32,77,20,8,6,3,26,12,9,0,6,7,0,24,12,11,9,0,3,10,8,4,28,6,22,0,9,13,14,1,0,17,9,19,0,5,13,0,5,4,43,2,20,0,3,0,22,14,1,4,13,16,42,5,0,3,0,5,2,0,0,3,12,11,21,13,2,34,31,0,15,16,7,0,24,5,2,0,2,22,23,11,6,0,4,4,0,3,10,10,2,0,9,3,4,7,33,11,3,0,18,38,10,0,0,19,27,17,6,0,4,7,8,1,7,0,0,24,2,19,20,21,77,89,21,0,20,4,16,7,1,30,22,27,29,8
14.500,4,6,9,19,4,28,3,2,3,13,5,58,51,39,2,19,0,27,7,12,5,0,9,4,1,3,2,33,48,23,3,7,1,31,28,10,0,6,6,0,20,8,23,13,0,4,8,0,2,26,6,16,0,10,14,11,8,0,14,17,28,0,9,9,0,1,19,51,3,9,0,3,0,30,20,3,2,11,14,27,4,0,5,2,6,0,0,0,2,25,14,22,17,1,45,29,0,18,9,7,0,14,9,1,0,4,30,14,6,6,0,1,5,0,3,5,9,5,0,6,8,6,20,29,13,2,0,18,22,11,0,0,17,25,15,3,0,6,4,5,0,0,0,0,15,2,17,24,21,76,21,24,0,20,6,11,7,3,39,22,27,37,8
15.500,4,9,13,15,4,23,4,10,5,15,0,49,37,17,2,22,5,44,3,15,7,3,6,4,0,5,20,41,48,20,7,5,0,29,60,16,0,7,5,0,25,5,14,12,0,0,13,0,0,31,7,17,0,11,12,29,5,0,17,8,42,0,6,12,0,0,21,43,3,16,0,4,0,25,21,1,6,25,16,21,3,0,5,2,5,2,4,0,6,10,8,21,18,0,43,21,0,31,9,4,0,29,7,1,0,1,26,8,4,7,0,0,5,0,1,8,8,9,1,6,4,2,16,30,15,3,0,33,14,6,0,0,19,21,18,8,0,6,10,7,1,2,0,2,26,5,21,21,25,70,15,25,0,22,3,5,10,3,32,17,24,31,6
16.500,2,5,17,16,4,24,3,4,5,16,3,20,37,5,2,18,5,79,4,12,7,2,11,6,0,6,25,76,51,20,5,3,0,39,48,13,0,7,7,0,28,13,16,13,5,7,12,9,1,33,9,14,0,10,10,34,6,0,23,19,63,0,11,12,0,2,22,53,2,11,0,2,0,29,14,3,5,30,11,23,6,0,6,2,6,0,2,0,2,22,6,25,26,1,28,13,0,62,9,9,0,20,8,1,0,2,28,15,4,4,0,6,4,0,4,7,14,8,1,7,7,5,18,30,9,5,0,28,13,6,0,0,21,26,16,2,0,2,4,8,0,2,0,0,19,1,24,41,26,84,10,23,0,23,5,10,8,3,33,13,34,37,4
17.500,2,12,19,13,4,25,2,7,0,16,22,22,51,6,3,21,5,67,1,14,6,2,9,7,0,5,10,52,40,7,5,5,3,35,45,23,0,7,9,0,29,7,22,13,6,4,13,0,7,37,9,24,0,14,16,25,8,0,25,9,38,0,9,11,0,6,9,50,5,15,0,3,0,30,12,0,10,36,25,19,5,0,8,4,7,0,0,0,7,15,9,24,22,1,15,18,0,44,6,10,0,27,17,3,0,3,25,14,3,8,0,1,7,0,3,11,14,6,2,4,11,4,16,28,10,2,0,47,14,3,0,7,22,19,29,9,0,4,6,13,5,6,0,0,29,2,11,33,23,87,11,31,0,25,2,5,12,1,33,22,35,52,2
18.500,2,10,19,17,7,20,4,7,11,14,15,9,29,15,2,17,7,58,6,18,7,4,9,7,0,8,8,60,46,13,3,7,1,54,40,30,0,13,11,0,30,8,20,16,4,4,10,0,0,41,14,14,0,6,12,16,7,0,35,12,33,0,11,9,0,5,6,38,1,11,0,4,7,24,14,1,29,31,8,22,5,0,11,7,7,0,0,0,4,24,11,25,10,5,14,14,0,37,7,6,0,27,11,2,0,1,18,13,2,6,0,2,3,0,9,9,11,2,2,7,8,3,12,31,14,2,0,56,9,5,0,0,26,9,34,7,0,2,7,6,9,2,1,0,29,6,15,42,37,97,8,34,0,31,7,6,4,1,29,18,29,70,4
19.500,1,11,25,18,3,8,2,4,0,15,12,12,40,7,1,22,9,57,2,16,4,10,8,9,0,13,5,24,32,11,11,4,1,53,45,49,0,19,15,0,30,5,19,16,4,5,21,9,0,57,12,13,0,9,15,17,7,0,24,18,36,0,11,14,0,4,7,46,6,18,0,2,14,17,11,2,42,24,25,19,6,2,12,5,11,0,2,0,6,28,7,42,11,1,9,9,0,30,6,8,0,30,16,2,2,2,20,16,7,8,0,4,28,0,6,13,12,5,4,10,10,8,15,32,7,7,0,48,11,5,0,7,27,11,27,9,0,3,5,38,10,1,1,0,38,4,21,54,39,78,6,25,0,29,2,11,14,2,30,18,27,43,1
20.500,0,17,12,20,5,3,9,11,0,16,17,13,35,12,3,24,9,58,2,20,6,17,17,7,0,4,5,30,32,18,8,1,0,48,46,27,0,6,7,0,30,7,18,16,6,3,16,0,4,18,16,27,0,7,16,14,14,0,28,8,19,0,17,11,0,12,2,40,0,11,0,6,15,14,15,0,40,23,17,28,7,4,22,4,7,0,2,0,6,27,7,35,9,3,11,11,0,16,3,6,0,32,9,1,1,2,20,12,2,5,0,3,43,0,11,10,19,4,3,4,11,4,13,27,14,3,0,72,9,4,0,2,25,9,25,11,0,1,10,57,16,4,1,0,32,3,16,51,43,57,10,22,0,36,6,7,7,5,32,15,20,31,1
21.500,0,14,7,19,5,2,9,7,11,17,16,6,34,10,4,18,16,78,3,27,7,19,11,8,0,14,3,18,39,19,5,6,3,54,54,29,0,2,8,0,47,10,23,24,3,8,28,0,4,23,20,14,0,5,21,12,21,0,22,22,26,0,12,11,0,17,2,29,7,16,0,9,19,10,30,0,34,24,27,21,5,6,28,14,17,0,2,0,7,6,9,31,9,6,11,6,0,9,8,11,0,47,14,4,2,3,20,16,7,12,0,4,62,0,13,16,22,1,6,7,13,6,11,32,13,5,0,49,12,4,0,5,22,7,26,12,0,3,3,50,15,6,2,1,40,6,15,52,38,49,1,18,0,62,6,10,29,2,29,16,16,27,0
22.500,0,19,6,22,4,1,12,14,1,14,16,7,43,22,0,27,15,79,2,31,9,13,15,9,0,7,5,20,33,27,7,5,1,52,97,29,0,1,7,0,38,7,20,24,5,5,21,9,0,22,22,22,0,8,19,15,19,0,21,11,21,0,25,14,0,3,3,45,0,16,0,6,21,9,80,0,38,21,15,33,9,10,56,7,30,0,1,0,6,8,8,31,6,6,16,8,0,1,9,10,0,35,12,7,3,2,22,11,4,13,0,4,41,0,23,19,69,6,5,10,16,6,16,39,16,4,0,55,7,4,0,3,7,12,27,15,0,0,5,32,22,1,4,2,44,0,15,50,35,43,10,20,0,130,5,18,34,2,30,10,14,26,0
23.500,0,14,5,21,6,1,12,11,9,13,21,8,42,16,0,26,25,80,3,49,3,18,23,9,0,19,3,21,38,42,13,3,1,58,76,32,0,1,6,0,10,8,25,26,5,7,19,0,0,15,32,39,0,6,21,8,12,0,22,15,21,2,23,10,0,4,0,39,3,15,0,2,47,12,33,0,29,17,26,22,5,15,85,12,25,0,2,0,7,6,9,31,9,6,15,13,0,7,7,9,0,42,2,6,7,3,38,16,6,36,0,4,40,0,24,17,29,4,8,4,21,9,15,38,16,5,0,51,14,3,0,4,7,12,22,20,0,0,12,43,34,4,3,1,56,16,14,43,57,44,3,18,0,105,5,0,37,1,19,22,17,27,0
24.500,0,19,6,23,6,3,17,24,4,16,28,4,44,25,8,19,49,58,1,46,9,28,17,6,0,33,7,16,38,46,16,3,2,58,58,24,0,4,7,0,8,6,24,36,6,7,26,5,5,24,40,63,0,4,29,16,13,0,22,21,23,1,18,12,0,2,0,46,4,16,2,2,43,7,29,0,42,20,34,41,12,24,26,39,26,0,3,0,11,1,4,37,9,8,20,8,0,9,13,9,0,35,4,21,19,3,29,11,12,70,0,3,51,1,2,20,25,5,12,13,27,8,14,48,18,6,0,49,8,6,0,5,10,15,15,0,0,0,13,46,59,7,7,5,52,0,15,56,162,49,2,16,0,114,5,0,35,5,28,13,11,17,0
25.500,0,14,6,16,5,0,17,38,8,16,29,2,43,18,0,31,32,65,4,40,4,38,23,12,0,42,5,12,42,40,47,3,2,69,46,32,0,2,5,0,8,11,30,38,6,8,22,4,1,20,54,33,4,5,34,13,16,0,19,15,18,1,27,18,0,3,0,47,0,21,1,1,33,14,26,0,36,19,22,46,7,31,17,47,38,0,4,0,10,9,12,36,6,14,13,59,0,3,10,12,0,29,4,34,13,2,35,15,27,51,0,5,37,2,7,16,16,6,15,12,16,7,11,42,23,7,0,45,11,3,0,2,7,14,10,0,0,0,20,34,52,2,14,2,39,12,14,43,104,51,4,13,0,91,6,0,39,4,18,9,14,17,0
26.500,0,20,7,15,6,1,15,44,6,13,37,4,55,31,0,28,29,61,2,41,8,33,16,7,0,28,5,18,48,43,25,8,1,80,42,31,0,4,6,0,9,6,34,47,7,10,23,4,2,35,32,24,14,5,41,10,11,0,20,24,15,3,28,21,0,5,0,52,6,23,4,1,37,12,22,0,43,19,38,47,12,39,13,33,42,0,5,0,9,6,17,41,17,16,14,70,2,1,10,9,0,25,4,26,5,4,45,14,21,35,0,3,31,2,3,2,18,3,16,20,10,12,19,40,23,5,0,45,12,7,0,7,6,12,10,0,0,2,17,30,48,4,33,4,43,11,17,43,74,41,17,14,0,96,8,6,43,2,16,17,17,26,0
27.500,0,19,7,25,8,2,21,53,13,12,42,3,50,28,6,27,22,58,3,42,10,35,29,9,2,27,8,13,55,61,19,2,2,115,35,39,2,3,5,1,8,7,21,47,1,17,28,10,3,30,33,22,13,1,50,15,14,0,24,32,15,1,30,22,0,2,0,62,1,15,4,1,29,11,26,0,44,21,55,54,16,35,13,20,40,0,10,0,12,2,16,45,10,20,22,58,3,7,13,10,0,34,6,24,5,2,34,16,19,38,1,7,35,3,6,2,10,6,16,20,9,12,9,44,25,6,12,40,11,4,0,3,10,14,9,0,0,6,20,30,54,7,46,5,49,12,16,36,65,29,17,15,0,91,6,0,53,2,16,11,13,8,0
28.500,0,20,13,16,5,2,25,57,30,13,66,3,50,33,2,29,26,69,4,44,5,39,27,11,5,20,6,17,51,62,16,4,2,88,37,38,2,4,4,0,37,11,35,52,11,41,25,6,2,39,22,20,12,6,55,13,14,0,19,26,30,2,42,30,0,6,0,60,5,24,7,0,25,13,26,0,25,25,42,59,29,34,7,25,28,0,10,0,12,12,19,59,12,21,29,35,0,12,7,13,0,28,6,18,7,4,41,19,15,30,9,8,28,5,4,4,19,6,26,20,8,13,15,5,36,6,18,37,14,6,0,47,5,27,6,0,0,2,35,25,47,3,60,5,87,13,12,30,51,35,13,16,0,116,6,0,84,5,12,13,14,26,0
29.500,0,19,10,25,7,0,22,60,36,16,56,1,39,38,0,31,39,66,1,45,12,20,62,16,6,35,7,18,19,40,19,4,1,81,35,39,4,4,7,4,29,7,36,56,4,36,38,13,1,64,28,14,13,3,84,19,14,0,26,31,11,3,55,39,0,3,0,68,6,22,20,1,20,14,21,0,56,19,37,58,36,32,6,34,26,0,12,0,13,3,22,42,15,30,18,35,0,3,9,12,0,23,5,22,4,3,43,19,15,41,6,9,26,8,6,1,18,6,27,21,6,27,17,6,58,9,16,31,14,6,0,27,8,14,10,0,0,6,38,27,55,5,62,5,81,21,19,41,49,18,9,12,0,139,7,8,103,5,13,13,21,17,0
30.500,6,25,11,16,8,1,19,56,38,13,63,6,35,36,5,25,71,54,5,52,8,19,86,12,8,43,10,22,16,39,18,3,3,81,7,51,5,5,3,0,32,9,28,50,9,34,24,13,3,41,22,18,13,3,86,15,11,0,26,38,17,3,74,41,0,6,0,60,4,27,36,0,18,18,35,0,36,19,33,59,109,33,6,37,26,0,13,0,17,12,22,41,15,22,17,37,11,3,14,16,0,27,10,14,4,4,36,23,10,33,9,7,16,6,4,3,21,8,34,27,3,67,17,11,45,5,16,17,18,6,0,24,9,17,7,0,0,3,20,30,68,12,43,8,71,27,18,40,50,18,14,12,0,93,9,9,66,2,14,16,14,14,0
31.500,9,22,11,18,7,4,17,76,46,12,70,1,38,40,2,37,56,43,2,44,14,17,77,18,11,71,10,27,23,42,21,9,2,48,8,42,3,5,7,6,30,11,39,50,10,33,15,14,2,35,24,21,15,4,78,22,15,17,25,53,15,2,37,60,0,5,0,68,3,34,33,0,13,14,30,0,42,14,29,59,124,28,8,49,25,0,13,0,39,9,40,123,15,62,11,30,0,18,11,17,3,25,14,22,3,5,41,16,15,37,11,6,18,12,7,4,46,14,38,28,5,150,16,4,45,9,14,18,28,6,0,21,2,36,6,0,0,8,17,12,68,8,35,6,91,43,16,52,52,21,7,13,0,47,10,15,57,7,10,15,20,16,0
32.500,13,23,6,29,1,0,14,58,51,17,69,2,28,54,3,29,64,50,5,43,19,15,67,18,15,56,10,49,24,62,12,3,0,34,9,48,5,6,8,1,38,13,49,37,5,27,17,15,2,25,26,11,10,3,72,17,15,27,24,26,23,4,40,62,0,9,0,50,6,31,36,0,12,32,27,0,36,17,32,66,134,32,12,61,27,0,18,0,60,15,26,98,16,88,16,36,2,6,15,21,0,25,16,17,5,0,48,18,9,31,13,14,15,10,5,3,41,22,47,22,2,131,15,7,37,8,15,21,21,8,0,17,9,39,8,0,0,4,23,16,88,20,25,10,77,28,21,53,58,19,18,14,0,33,11,11,38,5,27,18,23,19,0
33.500,14,30,16,17,0,0,22,43,74,13,84,3,35,38,4,35,48,66,4,50,14,17,55,24,21,61,14,54,34,30,21,3,4,46,7,42,6,5,3,20,50,14,34,41,15,23,17,12,1,24,21,18,15,1,67,21,17,22,31,31,19,5,40,94,0,13,0,38,7,56,30,0,20,17,27,0,48,7,34,77,165,30,15,40,21,3,20,0,66,16,20,92,20,53,17,43,13,6,15,22,5,32,32,21,0,0,50,21,10,46,17,13,15,19,4,4,27,30,52,26,1,96,21,11,45,8,17,27,18,8,0,23,3,30,6,0,0,12,30,15,101,30,29,12,55,17,19,42,84,11,24,10,0,16,11,13,36,8,32,16,21,11,0
34.500,38,36,10,27,0,2,19,37,54,19,123,4,30,29,2,41,41,75,2,54,35,12,63,35,27,93,17,75,38,15,24,6,0,45,8,42,9,4,9,78,33,17,39,33,3,31,15,7,3,21,22,14,17,6,83,25,18,23,38,23,37,3,52,94,0,16,0,24,10,68,30,0,11,39,27,2,51,8,28,112,180,31,14,56,27,1,25,0,66,11,15,116,14,33,17,39,3,21,18,24,0,32,17,21,0,0,56,19,9,46,18,16,17,26,5,6,29,40,52,36,0,81,17,7,37,9,13,31,53,1,0,14,7,26,9,0,0,5,83,10,61,52,22,12,54,15,24,43,52,18,30,11,0,16,17,12,29,9,17,25,33,18,0
35.500,34,30,8,25,0,3,20,41,79,17,147,2,30,36,5,81,41,43,5,81,15,13,56,25,25,59,19,107,57,11,15,12,2,47,9,45,11,6,10,32,32,23,30,39,15,20,14,7,2,33,28,15,15,3,90,29,27,25,51,36,28,7,20,115,0,9,0,11,37,106,33,0,11,12,49,0,61,6,30,49,194,45,23,70,13,0,29,0,91,0,17,102,13,25,35,59,9,12,18,23,6,32,0,24,0,0,69,12,12,39,20,18,17,90,5,3,22,34,57,14,0,90,22,11,44,8,14,38,33,0,0,21,5,28,7,0,0,9,25,18,58,56,23,14,61,12,30,2,19,14,17,12,0,13,21,10,14,13,13,15,29,18,0
36.500,22,41,18,39,1,0,24,45,84,15,152,2,28,34,3,69,34,36,5,76,17,13,75,8,21,50,31,92,88,10,14,14,0,59,14,42,24,6,9,39,29,43,55,43,13,20,36,15,1,38,20,18,25,1,115,30,30,23,57,36,55,6,13,110,0,11,0,0,31,45,43,0,14,13,38,0,70,9,30,77,203,53,31,59,6,4,42,0,72,0,19,12,11,30,32,52,19,19,20,19,7,27,0,21,0,0,89,11,9,34,33,23,17,81,6,4,15,40,66,19,0,66,25,13,36,10,18,61,36,0,0,15,5,37,7,0,0,12,22,8,69,61,19,18,64,9,4,6,19,12,8,13,8,13,38,13,17,64,10,31,32,14,0
37.500,28,47,14,23,8,0,33,36,105,22,120,6,27,27,4,64,31,35,3,80,17,6,64,7,13,53,92,46,171,12,21,14,0,14,17,49,35,5,17,21,37,34,58,39,10,29,37,35,3,28,23,18,32,5,112,40,38,26,76,27,48,9,10,72,0,12,3,0,34,44,48,0,11,4,26,3,86,16,30,126,161,38,38,48,6,13,43,0,64,0,18,13,9,18,54,52,28,28,21,24,6,40,0,32,0,0,120,3,7,32,48,37,23,48,1,7,20,45,80,23,0,36,25,43,28,28,18,49,46,0,0,21,3,28,9,16,2,10,18,17,54,77,19,27,70,11,7,0,20,10,9,12,30,14,3,12,13,53,5,28,42,16,0
38.500,27,57,17,23,2,6,49,47,112,21,56,6,28,33,3,47,9,37,6,86,12,11,92,7,8,61,8,32,134,10,20,11,0,12,59,49,26,4,18,5,47,26,39,45,15,23,35,44,2,20,31,21,25,3,106,35,63,29,66,37,35,6,12,51,0,13,6,0,32,40,48,0,10,15,19,0,127,14,42,77,164,56,52,47,6,11,59,0,75,3,21,11,12,20,59,45,28,38,23,23,13,47,0,38,0,0,105,9,7,38,38,41,22,35,8,7,11,58,119,23,0,33,97,80,30,40,20,29,72,0,0,16,5,47,8,28,21,11,22,6,58,101,20,29,35,7,44,0,19,5,13,10,19,20,1,14,10,38,2,17,42,17,0
39.500,39,83,28,19,9,0,60,42,77,21,65,2,28,32,6,46,0,29,4,78,18,4,136,8,7,67,5,27,105,7,15,21,0,7,58,52,15,5,15,7,40,8,48,45,10,32,45,49,2,22,48,6,29,2,105,55,48,36,51,37,33,8,10,42,0,16,9,0,36,39,1,0,13,9,24,0,107,19,32,73,163,73,90,57,4,34,64,0,91,0,23,10,9,17,67,55,15,57,29,26,23,48,0,34,0,0,97,5,10,26,12,30,26,25,4,0,21,49,39,26,0,24,111,66,22,32,24,23,58,0,0,22,4,33,6,31,29,14,23,10,55,163,18,25,20,6,46,5,16,10,11,15,16,17,0,15,21,35,4,4,42,16,0
40.500,45,79,22,23,9,0,25,61,56,24,99,12,26,35,2,49,0,18,10,95,13,7,229,3,5,71,4,30,64,11,17,16,0,10,77,60,23,6,19,3,64,6,36,47,16,47,44,62,1,17,31,1,25,2,89,41,40,40,60,37,37,9,9,42,5,54,11,0,42,45,0,0,10,14,26,4,91,25,45,87,93,44,65,77,6,70,60,0,130,0,27,13,9,17,46,36,17,39,29,24,54,60,0,63,0,0,65,3,8,50,8,31,46,30,6,7,9,48,17,30,0,21,86,77,22,30,29,23,45,0,0,18,4,56,6,33,20,13,20,11,54,177,15,25,20,8,27,0,12,10,13,8,11,20,0,12,8,33,2,4,48,17,0
41.500,67,75,36,16,16,6,25,83,45,28,12,3,28,35,7,35,0,10,19,94,17,5,160,7,6,63,2,36,41,5,31,16,0,10,93,64,33,6,21,5,71,3,5,47,15,59,94,64,3,23,35,1,32,5,100,47,34,43,56,37,49,10,10,65,13,50,13,0,48,63,3,0,16,13,30,0,85,20,53,83,31,8,60,39,3,131,67,0,103,4,36,9,9,9,51,42,23,32,57,22,62,80,0,34,0,0,45,0,4,59,0,35,27,20,5,4,15,43,12,51,0,16,72,99,21,25,28,21,41,0,0,17,4,44,12,27,22,16,15,10,55,110,19,15,13,4,21,0,12,12,18,2,11,30,0,15,21,29,3,0,89,10,0
42.500,71,67,29,19,24,2,28,64,34,34,0,2,25,28,7,23,0,8,28,116,10,4,141,7,1,66,26,48,20,5,30,23,0,10,52,33,28,1,21,2,51,4,7,41,12,59,113,58,3,22,38,2,38,3,98,52,30,49,54,40,57,11,11,61,18,35,15,0,44,76,0,0,9,15,49,4,82,32,56,83,22,9,69,25,7,57,64,0,79,0,21,8,7,24,37,36,15,42,76,22,80,84,0,16,0,0,47,0,10,76,0,41,21,18,6,2,60,78,17,37,0,12,84,88,24,31,90,23,40,0,0,22,4,69,9,33,19,18,15,11,79,103,13,9,5,9,13,3,13,15,15,2,9,40,0,15,10,25,3,0,93,11,0
43.500,98,66,11,16,52,10,34,54,26,34,0,15,17,23,8,14,0,6,42,100,14,6,82,4,3,47,24,62,16,9,30,18,0,8,21,25,23,7,25,1,50,5,2,55,19,64,80,48,0,28,43,6,34,2,106,79,32,44,57,45,40,12,7,44,17,33,20,0,52,65,3,0,14,16,214,0,77,21,36,88,17,4,72,25,3,28,69,0,71,4,26,10,8,13,37,32,21,75,105,26,92,83,0,27,0,0,43,0,5,89,0,58,17,15,4,5,48,47,19,31,0,8,87,83,20,33,111,69,35,0,0,30,9,68,9,34,20,36,12,8,79,74,20,3,8,3,9,0,7,15,20,2,5,17,0,19,19,34,2,0,82,8,5
44.500,199,73,8,23,30,12,27,41,24,44,0,10,15,25,8,10,0,3,48,114,15,4,102,4,3,28,25,62,30,5,73,36,0,9,30,13,20,4,26,5,64,5,3,36,13,64,77,29,5,30,40,3,44,5,123,75,25,45,66,44,28,18,12,43,19,45,30,0,48,46,0,0,14,16,92,3,65,30,39,70,20,6,58,10,5,19,67,0,62,0,18,8,6,13,33,40,27,62,62,26,62,100,0,26,0,0,50,0,9,126,0,51,12,15,6,1,48,28,18,27,0,12,76,57,27,37,71,44,38,0,0,25,10,67,10,29,25,22,15,11,8,46,15,0,5,8,11,0,5,52,26,5,7,14,0,15,23,18,2,0,75,6,25
45.500,118,68,11,60,24,20,30,35,16,41,0,7,16,23,12,4,0,2,67,122,16,5,95,7,0,22,22,51,63,8,27,39,5,7,14,13,13,6,24,0,63,1,3,24,15,76,59,30,1,31,35,4,44,4,127,79,26,33,85,67,23,31,10,36,15,29,20,0,51,44,0,0,12,19,123,1,60,39,31,75,9,5,58,4,3,21,60,0,56,4,22,14,7,20,39,38,31,61,45,21,54,90,0,45,0,0,34,0,4,136,0,51,11,8,7,4,30,25,19,26,0,16,63,43,16,52,85,26,30,0,0,35,23,96,9,38,24,15,13,10,7,48,20,0,3,3,12,0,1,58,54,1,4,10,15,19,33,34,1,0,63,2,29
46.500,80,67,6,43,20,23,19,30,11,70,0,16,15,22,19,0,0,0,40,92,14,6,77,4,0,21,22,44,162,6,4,44,4,11,20,7,18,3,27,0,73,4,0,7,17,59,56,25,3,38,40,5,47,2,105,81,25,33,82,42,28,41,14,47,14,23,11,0,45,41,0,1,15,31,134,2,47,44,28,77,13,3,42,3,6,18,83,0,39,1,20,26,5,17,35,45,54,67,42,24,47,77,0,58,0,0,26,0,9,75,0,52,9,18,6,1,35,30,26,23,0,12,48,28,27,37,91,18,32,0,0,27,72,96,14,41,27,8,17,11,10,10,28,0,3,5,9,0,0,64,110,3,4,9,9,19,20,26,2,0,61,0,20
